開課年度,開課學期,校碼,校名,課程名稱,英文名稱,學院名稱,系所名稱,學程名稱,年級,開課老師,學分數,修課人數,學制_,必選修_
105,2,3,國立臺灣大學,體感覺神經科學,Neuroscience of Somatosensory Systems (2 credit hours,醫學院,腦與心智所,,0,曾明宗王培育吳恩賜黃憲松姚皓傑,2,2,碩士班,選修
105,2,3,國立臺灣大學,專題研究下,Undergraduate Research in Neuroscience (2),醫學院,腦與心智所,,0,黃憲松邱麗珠王培育吳恩賜曾明宗姚皓傑,2,3,碩士班,選修
105,2,3,國立臺灣大學,認知科學書報討論,Discussion on Cognitive Neuroscience Research Papers,醫學院,腦與心智所,,0,吳恩賜王培育黃憲松曾明宗姚皓傑,2,4,碩士班,選修
105,2,3,國立臺灣大學,進階專題研究下,Advanced Undergraduate Research in Neuroscience (2),醫學院,腦與心智所,,0,吳恩賜邱麗珠王培育黃憲松曾明宗姚皓傑,2,1,碩士班,選修
105,2,3,國立臺灣大學,神經迴路與行為,Neural Circuits and Behavior,醫學院,腦與心智所,,0,姚皓傑王培育吳恩賜黃憲松曾明宗,2,1,碩士班,選修
105,2,3,國立臺灣大學,大腦功能及結構磁振造影,Functional and structural MRI of the brain,醫學院,腦與心智所,,0,曾文毅,2,9,碩士班,選修
105,2,3,國立臺灣大學,蛋白質體學之醫藥應用,Proteomics in Medical Application,醫學院,基蛋所,,0,周綠蘋林榮信林榮耀游偉絢李明學詹迺立余明俊林敬哲曾秀如蔡丰喬樓國隆吳漢忠梁博煌,2,48,學士班(含第二部),必修
105,2,3,國立臺灣大學,細胞生物學,Cell Biology,醫學院,基蛋所,,0,李明學唐  堂吳瑞菁周祖述林榮耀游偉絢羅?升歐展言蘇銘嘉林泰元鄧述諄李立仁李芳仁劉雅雯許秉寧陳佑宗冀宏,3,66,學士班(含第二部),選修
105,2,3,國立臺灣大學,演化醫學,Darwinian Medicine-Health and Disease from Evolutionary Perspective,醫學院,基蛋所,,0,楊偉勛薛博仁陳美州王弘毅徐志宏陳沛隆,1,14,學士班(含第二部),選修
105,2,3,國立臺灣大學,功能性蛋白體醫學專題討論,Functional proteomics in medicine seminar II,醫學院,基蛋所,,0,周綠蘋,1,9,學士班(含第二部),選修
105,2,3,國立臺灣大學,再生醫學之原理與應用,Regenerative Medicine: Principle and Application,醫學院,基蛋所,,0,黃祥博王一中李旺祚張志豪楊宗霖李志元楊永立林泰元王淑慧謝清河游佳欣林頌然侯詠德,2,20,博士班,選修
105,2,3,國立臺灣大學,碩士班書報討論II,Seminar II(M.S.),醫學院,基蛋所,,0,張以承陳信孚陳佑宗陳沛隆潘思樺黃祥博,1,4,碩士班,必修
105,2,3,國立臺灣大學,碩士班書報討論IV,Seminar IV(M.S.),醫學院,基蛋所,,0,陳佑宗陳信孚陳沛隆潘思樺黃祥博張以承,1,5,碩士班,選修
105,2,3,國立臺灣大學,碩士班專題研究實習II,Laboratory II(M.S.),醫學院,基蛋所,,0,黃祥博陳信孚陳佑宗陳沛隆潘思樺張以承,1,4,碩士班,必修
105,2,3,國立臺灣大學,高通量技術概論與數據分析,Introduction to high-throughput technique and data analysis,醫學院,基蛋所,,0,張以承李弘元郭錦樺陳沛隆潘思樺盧子彬,2,17,碩士班,選修
105,2,3,國立臺灣大學,蛋白質藥物書報討論,Seminar on Protein Drugs,醫學院,基蛋所,,0,陳佑宗潘思樺,1,4,碩士班,選修
105,2,3,國立臺灣大學,系統生物學專題討論,Seminar in Systems Biology,醫學院,基蛋所,,0,阮雪芬,2,19,碩士班,必修
105,2,3,國立臺灣大學,蛋白體與後修飾之質譜分析,Mass Spectrometry-based Proteomics and Protein Modification Analysis,醫學院,基蛋所,,0,邱繼輝,2,16,學士班(含第二部),選修
105,2,3,國立臺灣大學,生物分子交互作用之網絡,Cellular Network of Biological Molecules,醫學院,基蛋所,基蛋所,0,沈湯龍李財坤周涵怡張俊哲李心予李士傑朱家瑩陳示國,2,18,學士班(含第二部),選修
105,2,3,國立臺灣大學,蛋白質體學之醫藥應用,Proteomics in Medical Application,醫學院,基蛋所,,0,周綠蘋林榮信林榮耀游偉絢李明學詹迺立余明俊林敬哲曾秀如蔡丰喬樓國隆吳漢忠梁博煌,2,48,學士班(含第二部),選修
105,2,3,國立臺灣大學,細胞生物學,Cell Biology,醫學院,基蛋所,,0,李明學唐  堂吳瑞菁周祖述林榮耀游偉絢羅?升歐展言蘇銘嘉林泰元鄧述諄李立仁李芳仁劉雅雯許秉寧陳佑宗冀宏,3,66,學士班(含第二部),選修
105,2,3,國立臺灣大學,醫學研究專題討論二,Seminar in Medical Rescarch (Ⅱ),醫學院,基蛋所,,0,徐志宏陳玉如曹伯年許文明盧彥伸郭錦樺余佳慧洪健清葉秀慧孔祥智林國儀沈湯龍林先和,1,102,學士班(含第二部),選修
105,2,3,國立臺灣大學,生物晶片,Biochip,醫學院,基蛋所,,0,俞松良蘇剛毅何炳慶,1,15,碩士班,選修
105,2,3,國立臺灣大學,高等分子生物學特論,Special Topics in Advanced Molecular Biology,醫學院,基蛋所,,0,林淑端譚婉玉徐立中施修明李秀香潘俊良劉雅雯蔡欣祐陳佑宗周玉山嚴仲陽楊性芳沈哲鯤張智芬李芳仁陳瑞華,2,5,博士班,選修
105,2,3,國立臺灣大學,基因體與蛋白體醫學書報討,Seminar on Genomics and Proteomics Ⅱ,醫學院,基蛋所,,0,陳沛隆陳信孚陳佑宗潘思樺黃祥博張以承,1,2,博士班,必修
105,2,3,國立臺灣大學,再生醫學之原理與應用,Regenerative Medicine: Principle and Application,醫學院,基蛋所,,0,黃祥博王一中李旺祚張志豪楊宗霖李志元楊永立林泰元王淑慧謝清河游佳欣林頌然侯詠德,2,20,博士班,必修
105,2,3,國立臺灣大學,基因體與蛋白體專題研究實,Practice in Genomics and Proteomics Research II,醫學院,基蛋所,,0,陳信孚陳佑宗陳沛隆潘思樺黃祥博張以承,2,2,博士班,必修
105,2,3,國立臺灣大學,高通量技術概論與數據分析,Introduction to high-throughput technique and data analysis,醫學院,基蛋所,,0,張以承李弘元郭錦樺陳沛隆潘思樺盧子彬,2,17,碩士班,選修
105,2,3,國立臺灣大學,蛋白質藥物書報討論,Seminar on Protein Drugs,醫學院,基蛋所,,0,陳佑宗潘思樺,1,4,碩士班,選修
105,2,3,國立臺灣大學,基因體與蛋白體醫學書報討,Seminar on Genomics and Proteomics Ⅳ,醫學院,基蛋所,,0,陳沛隆陳信孚陳佑宗潘思樺黃祥博張以承,1,2,博士班,必修
105,2,3,國立臺灣大學,再生醫學之原理與應用,Regenerative Medicine: Principle and Application,醫學院,基蛋所,,0,黃祥博王一中李旺祚張志豪楊宗霖李志元楊永立林泰元王淑慧謝清河游佳欣林頌然侯詠德,2,20,博士班,必修
105,2,3,國立臺灣大學,高通量技術概論與數據分析,Introduction to high-throughput technique and data analysis,醫學院,基蛋所,,0,張以承李弘元郭錦樺陳沛隆潘思樺盧子彬,2,17,碩士班,選修
105,2,3,國立臺灣大學,蛋白質藥物書報討論,Seminar on Protein Drugs,醫學院,基蛋所,,0,陳佑宗潘思樺,1,4,碩士班,選修
105,2,3,國立臺灣大學,醫學教育暨生醫倫理研究法,Research Methodology,醫學院,醫教生倫所,,0,吳造中陳彥元,2,5,碩士班,必修
105,2,3,國立臺灣大學,課程設計與教學評量,Curriculum Design and Learning Outcome Assessment,醫學院,醫教生倫所,,0,陳慧玲朱宗信陳彥元蔡詩力楊志偉,2,4,碩士班,必修
105,2,3,國立臺灣大學,臨床倫理,Clinical Ethics,醫學院,醫教生倫所,,0,蔡甫昌胡務亮方震中蔡孟昆黃宗正呂  立陳信孚吳建昌,2,4,碩士班,必修
105,2,3,國立臺灣大學,OSCE實務,The Practice of OSCE,醫學院,醫教生倫所,,0,王維典賴向華蔡詩力楊志偉,2,4,碩士班,選修
105,2,3,國立臺灣大學,量性研究方法,Quantitative Research,醫學院,醫教生倫所,,0,吳造中陳彥元,2,5,碩士班,選修
105,2,3,國立臺灣大學,醫療糾紛、醫病溝通與關懷,"Medical dispute, doctor-patient communication and caring mediation",醫學院,醫教生倫所,,0,蔡甫昌吳建昌魏麗娟陳聰富,1,16,碩士班,選修
105,2,3,國立臺灣大學,心智科學與法律專題研究一,Mind sciences and the law (Ⅰ),醫學院,醫教生倫所,,0,吳建昌,2,22,碩士班,選修
105,2,3,國立臺灣大學,心智科學與法律專題研究二,Mind sciences and the law(Ⅱ),醫學院,醫教生倫所,,0,吳建昌,2,3,碩士班,選修
105,2,3,國立臺灣大學,醫療器材概論(II),Introduction to Medical Devices (II),醫學院,醫材影像所,,0,林世明蔡瑞章曾文毅駱  遠,2,5,碩士班,必修
105,2,3,國立臺灣大學,碩士專題研究,Special Project for Master Degrees Student,工學院,機械所,,0,楊申語,1,10,碩士班,選修
105,2,3,國立臺灣大學,碩士專題研究,Special Project for Master Degrees Student,工學院,機械所,,0,鄭榮和,1,11,碩士班,選修
105,2,3,國立臺灣大學,碩士專題研究,Special Project for Master Degrees Student,工學院,機械所,,0,陳復國,1,11,碩士班,選修
105,2,3,國立臺灣大學,碩士專題研究,Special Project for Master Degrees Student,工學院,機械所,,0,陳達仁,1,5,碩士班,選修
105,2,3,國立臺灣大學,碩士專題研究,Special Project for Master Degrees Student,工學院,機械所,,0,劉建豪,1,6,碩士班,選修
105,2,3,國立臺灣大學,碩士專題研究,Special Project for Master Degrees Student,工學院,機械所,,0,陳振山,1,3,碩士班,選修
105,2,3,國立臺灣大學,碩士專題研究,Special Project for Master Degrees Student,工學院,機械所,,0,黃光裕,1,6,碩士班,選修
105,2,3,國立臺灣大學,碩士專題研究,Special Project for Master Degrees Student,工學院,機械所,,0,盧中仁,1,4,碩士班,選修
105,2,3,國立臺灣大學,碩士專題研究,Special Project for Master Degrees Student,工學院,機械所,,0,黃美嬌,1,5,碩士班,選修
105,2,3,國立臺灣大學,碩士專題研究,Special Project for Master Degrees Student,工學院,機械所,,0,李志中,1,6,碩士班,選修
105,2,3,國立臺灣大學,碩士專題研究,Special Project for Master Degrees Student,工學院,機械所,,0,楊燿州,1,9,碩士班,選修
105,2,3,國立臺灣大學,碩士專題研究,Special Project for Master Degrees Student,工學院,機械所,,0,蔡曜陽,1,6,碩士班,選修
105,2,3,國立臺灣大學,碩士專題研究,Special Project for Master Degrees Student,工學院,機械所,,0,王富正,1,8,碩士班,選修
105,2,3,國立臺灣大學,碩士專題研究,Special Project for Master Degrees Student,工學院,機械所,,0,施文彬,1,6,碩士班,選修
105,2,3,國立臺灣大學,碩士專題研究,Special Project for Master Degrees Student,工學院,機械所,,0,潘國隆,1,10,碩士班,選修
105,2,3,國立臺灣大學,碩士專題研究,Special Project for Master Degrees Student,工學院,機械所,,0,楊馥菱,1,5,碩士班,選修
105,2,3,國立臺灣大學,碩士專題研究,Special Project for Master Degrees Student,工學院,機械所,,0,陳湘鳳,1,8,碩士班,選修
105,2,3,國立臺灣大學,碩士專題研究,Special Project for Master Degrees Student,工學院,機械所,,0,林沛群,1,11,碩士班,選修
